City_x,Country,CityCountry,City_y,osm_url,flag,geohash,drives_on,bounds,latitude,longitude
Perm,Russia,"Perm, Russia","Perm, Russia",https://www.openstreetmap.org/?mlat=58.01496&mlon=56.24672#map=17/58.01496/56.24672,🇷🇺,v4rfpcm9etk6rdrkpytn,right,"{'northeast': {'lat': 58.1771542, 'lng': 56.6566443}, 'southwest': {'lat': 57.8676726, 'lng': 55.7989168}}",58.014965,56.246723
Rostov-on-Don,Russia,"Rostov-on-Don, Russia","Rostov-on-Don, Russia",https://www.openstreetmap.org/?mlat=47.26104&mlon=39.72491#map=17/47.26104/39.72491,🇷🇺,ubkhzgwg93ntrtd8b19v,right,"{'northeast': {'lat': 47.3687328, 'lng': 39.8513903}, 'southwest': {'lat': 47.1533773, 'lng': 39.4047313}}",47.2610441,39.7249086
Saint Petersburg,Russia,"Saint Petersburg, Russia","Saint Petersburg, Russia",https://www.openstreetmap.org/?mlat=59.93873&mlon=30.31623#map=17/59.93873/30.31623,🇷🇺,udtscze87m6z2x28c6dd,right,"{'northeast': {'lat': 60.0907368, 'lng': 30.5671662}, 'southwest': {'lat': 59.7441481, 'lng': 30.0433427}}",59.938732,30.316229
Samara,Russia,"Samara, Russia","Samara, Russia",https://www.openstreetmap.org/?mlat=53.21946&mlon=50.20393#map=17/53.21946/50.20393,🇷🇺,v17wy2m3u7k9keu50wq4,right,"{'northeast': {'lat': 53.5509321, 'lng': 50.3903893}, 'southwest': {'lat': 53.0919014, 'lng': 49.7313889}}",53.2194648,50.2039316
Ufa,Russia,"Ufa, Russia","Ufa, Russia",https://www.openstreetmap.org/?mlat=54.72614&mlon=55.94750#map=17/54.72614/55.94750,🇷🇺,v1xz34edzhnfkux8u86x,right,"{'northeast': {'lat': 54.9600475, 'lng': 56.2985557}, 'southwest': {'lat': 54.5007524, 'lng': 55.778613}}",54.7261409,55.947499
Volgograd,Russia,"Volgograd, Russia","Volgograd, Russia",https://www.openstreetmap.org/?mlat=48.70819&mlon=44.51534#map=17/48.70819/44.51534,🇷🇺,ubxthgp1f2zf9c98g49e,right,"{'northeast': {'lat': 48.8890717, 'lng': 44.6874279}, 'southwest': {'lat': 48.4070531, 'lng': 44.1087686}}",48.7081906,44.5153353
Voronezh,Russia,"Voronezh, Russia","Voronezh, Russia",https://www.openstreetmap.org/?mlat=51.68001&mlon=39.18372#map=17/51.68001/39.18372,🇷🇺,uc5y58h9ygybpsvnznws,right,"{'northeast': {'lat': 51.9027698, 'lng': 39.6589505}, 'southwest': {'lat': 51.4848657, 'lng': 39.0132338}}",51.680008,39.183725
Kigali,Rwanda,"Kigali, Rwanda","Kigali, Rwanda",https://www.openstreetmap.org/?mlat=-1.88596&mlon=30.12968#map=17/-1.88596/30.12968,🇷🇼,kxtmm8ev2rdh5jdkt2sc,right,"{'northeast': {'lat': -1.7795809, 'lng': 30.2798704}, 'southwest': {'lat': -2.0798215, 'lng': 29.9795259}}",-1.8859597,30.1296751
Dammam,Saudi Arabia,"Dammam, Saudi Arabia","Dammam, Saudi Arabia",https://www.openstreetmap.org/?mlat=26.43678&mlon=50.10400#map=17/26.43678/50.10400,🇸🇦,thewkhst7v3tdrcrprc3,right,"{'northeast': {'lat': 26.5967824, 'lng': 50.2639991}, 'southwest': {'lat': 26.2767824, 'lng': 49.9439991}}",26.4367824,50.1039991
Mecca,Saudi Arabia,"Mecca, Saudi Arabia","Mecca, Saudi Arabia",https://www.openstreetmap.org/?mlat=21.42085&mlon=39.82687#map=16/21.42085/39.82687,🇸🇦,sgu3f7913r3cw76nksw3,right,"{'northeast': {'lat': 21.8480401, 'lng': 40.47561}, 'southwest': {'lat': 21.1198192, 'lng': 39.5058552}}",21.420847,39.826869
Medina,Saudi Arabia,"Medina, Saudi Arabia","Medina, Saudi Arabia",https://www.openstreetmap.org/?mlat=24.47115&mlon=39.61112#map=17/24.47115/39.61112,🇸🇦,suk5jqgfy1918ufth8ux,right,"{'northeast': {'lat': 24.631153, 'lng': 39.7711216}, 'southwest': {'lat': 24.311153, 'lng': 39.4511216}}",24.471153,39.6111216
Riyadh,Saudi Arabia,"Riyadh, Saudi Arabia","Riyadh, Saudi Arabia",https://www.openstreetmap.org/?mlat=24.63892&mlon=46.71601#map=17/24.63892/46.71601,🇸🇦,th3hpj3s1fy4gj9r71yz,right,"{'northeast': {'lat': 24.798916, 'lng': 46.8760104}, 'southwest': {'lat': 24.478916, 'lng': 46.5560104}}",24.638916,46.7160104
Dakar,Senegal,"Dakar, Senegal","Dakar, Senegal",https://www.openstreetmap.org/?mlat=14.69342&mlon=-17.44794#map=17/14.69342/-17.44794,🇸🇳,edeedfyg3sfqnz4jq3dy,right,"{'northeast': {'lat': 14.7966431, 'lng': -17.3966032}, 'southwest': {'lat': 14.646453, 'lng': -17.5490249}}",14.693425,-17.447938
Belgrade,Serbia,"Belgrade, Serbia","Belgrade, Serbia",https://www.openstreetmap.org/?mlat=44.81781&mlon=20.45690#map=17/44.81781/20.45690,🇷🇸,srywcwb68mbkc1cuu3nt,right,"{'northeast': {'lat': 44.9426876, 'lng': 20.6232109}, 'southwest': {'lat': 44.6880459, 'lng': 20.2213764}}",44.8178131,20.4568974
Freetown,Sierra Leone,"Freetown, Sierra Leone","Freetown, Sierra Leone",https://www.openstreetmap.org/?mlat=8.47900&mlon=-13.26795#map=17/8.47900/-13.26795,🇸🇱,e9w84pd9f2gmj2p5gb8r,right,"{'northeast': {'lat': 8.639004, 'lng': -13.10795}, 'southwest': {'lat': 8.319004, 'lng': -13.42795}}",8.479004,-13.26795
Singapore,Singapore,"Singapore, Singapore","Singapore, Singapore",https://www.openstreetmap.org/?mlat=1.28992&mlon=103.85191#map=17/1.28992/103.85191,🇸🇬,w21z74ydkf49s53vxf5f,left,"{'northeast': {'lat': 1.5143183, 'lng': 104.5716696}, 'southwest': {'lat': 1.1285402, 'lng': 103.5666667}}",1.2899175,103.8519072
Bratislava,Slovakia,"Bratislava, Slovakia","Bratislava, Slovakia",https://www.openstreetmap.org/?mlat=48.15170&mlon=17.10931#map=17/48.15170/17.10931,🇸🇰,u2s1vmdxgxprwj4b3xdd,right,"{'northeast': {'lat': 48.2650685, 'lng': 17.284531}, 'southwest': {'lat': 48.0066643, 'lng': 16.946044}}",48.1516988,17.1093063
Honiara,Solomon Islands,"Honiara, Solomon Islands","Honiara, Solomon Islands",https://www.openstreetmap.org/?mlat=-9.43108&mlon=159.95526#map=17/-9.43108/159.95526,🇸🇧,rw3drg5ggxffzj9q9trh,left,"{'northeast': {'lat': -9.2710769, 'lng': 160.1152552}, 'southwest': {'lat': -9.5910769, 'lng': 159.7952552}}",-9.4310769,159.9552552
Mogadishu,Somalia,"Mogadishu, Somalia","Mogadishu, Somalia",https://www.openstreetmap.org/?mlat=2.03493&mlon=45.34192#map=17/2.03493/45.34192,🇸🇴,t025xf2yr68v2mvw48sz,left,"{'northeast': {'lat': 2.1949312, 'lng': 45.5019183}, 'southwest': {'lat': 1.8749312, 'lng': 45.1819183}}",2.0349312,45.3419183
Hargeisa,Somaliland,"Hargeisa, Somaliland","Hargeisa, Somaliland",https://www.openstreetmap.org/?mlat=9.56173&mlon=44.06180#map=16/9.56173/44.06180,🇸🇴,scxq6ssv4kjx5d5hmhr7,left,"{'northeast': {'lat': 9.721733, 'lng': 44.221803}, 'southwest': {'lat': 9.401733, 'lng': 43.901803}}",9.561733,44.061803
Cape Town,South Africa,"Cape Town, South Africa","Cape Town, South Africa",https://www.openstreetmap.org/?mlat=-33.92899&mlon=18.41740#map=16/-33.92899/18.41740,🇿🇦,k3vngp7jk3mz4h5j76y7,left,"{'northeast': {'lat': -33.768992, 'lng': 18.577396}, 'southwest': {'lat': -34.088992, 'lng': 18.257396}}",-33.928992,18.417396
Durban,South Africa,"Durban, South Africa","Durban, South Africa",https://www.openstreetmap.org/?mlat=-29.86182&mlon=31.00991#map=16/-29.86182/31.00991,🇿🇦,kdwn1eudr2256411x7nw,left,"{'northeast': {'lat': -29.701825, 'lng': 31.169909}, 'southwest': {'lat': -30.021825, 'lng': 30.849909}}",-29.861825,31.009909
Durban (eThekwini),South Africa,"Durban (eThekwini), South Africa","Durban (eThekwini), South Africa",https://www.openstreetmap.org/?mlat=-29.86182&mlon=31.00991#map=17/-29.86182/31.00991,🇿🇦,kdwn1eudr2256411x7nw,left,"{'northeast': {'lat': -29.701825, 'lng': 31.169909}, 'southwest': {'lat': -30.021825, 'lng': 30.849909}}",-29.861825,31.009909
Ekurhuleni (East Rand),South Africa,"Ekurhuleni (East Rand), South Africa","Ekurhuleni (East Rand), South Africa",https://www.openstreetmap.org/?mlat=-26.19890&mlon=28.31262#map=17/-26.19890/28.31262,🇿🇦,kek4uq8s7g5d5968bpfk,left,,-26.1989,28.31262
Gqeberha (Port Elizabeth),South Africa,"Gqeberha (Port Elizabeth), South Africa","Gqeberha (Port Elizabeth), South Africa",https://www.openstreetmap.org/?mlat=-33.96010&mlon=25.62430#map=17/-33.96010/25.62430,🇿🇦,k9fnz1g0165sz0n1smw8,left,"{'northeast': {'lat': -33.955102, 'lng': 25.6292957}, 'southwest': {'lat': -33.965102, 'lng': 25.6192957}}",-33.960102,25.6242957
Johannesburg,South Africa,"Johannesburg, South Africa","Johannesburg, South Africa",https://www.openstreetmap.org/?mlat=-26.20500&mlon=28.04972#map=17/-26.20500/28.04972,🇿🇦,ke7fym90vcuwhgyt9gec,left,"{'northeast': {'lat': -26.045, 'lng': 28.209722}, 'southwest': {'lat': -26.365, 'lng': 27.889722}}",-26.205,28.049722
Pretoria (Tshwane),South Africa,"Pretoria (Tshwane), South Africa","Pretoria (Tshwane), South Africa",https://www.openstreetmap.org/?mlat=-25.74593&mlon=28.18791#map=17/-25.74593/28.18791,🇿🇦,kekj93jg1gjpj3ytdgx8,left,"{'northeast': {'lat': -25.5859277, 'lng': 28.3479101}, 'southwest': {'lat': -25.9059277, 'lng': 28.0279101}}",-25.7459277,28.1879101
Vereeniging (Emfuleni),South Africa,"Vereeniging (Emfuleni), South Africa","Vereeniging (Emfuleni), South Africa",https://www.openstreetmap.org/?mlat=-26.67472&mlon=27.92611#map=17/-26.67472/27.92611,🇿🇦,ke7b72p0mx3sjczf6p5j,left,"{'northeast': {'lat': -26.5147222, 'lng': 28.0861111}, 'southwest': {'lat': -26.8347222, 'lng': 27.7661111}}",-26.6747222,27.9261111
West Rand,South Africa,"West Rand, South Africa","West Rand, South Africa",https://www.openstreetmap.org/?mlat=-26.22314&mlon=27.51310#map=17/-26.22314/27.51310,🇿🇦,ke7df44rjsxdc2trx2em,left,"{'northeast': {'lat': -25.79592, 'lng': 27.94085}, 'southwest': {'lat': -26.649468, 'lng': 27.15634}}",-26.223139,27.5131017
Jeju,South Korea,"Jeju, South Korea","Jeju, South Korea",https://www.openstreetmap.org/?mlat=33.48877&mlon=126.49871#map=17/33.48877/126.49871,🇰🇷,wvcyw83w1xckqtxcq89r,right,"{'northeast': {'lat': 34.139806, 'lng': 127.2152291}, 'southwest': {'lat': 32.9104556, 'lng': 125.7940999}}",33.4887737,126.4987083
Seoul,South Korea,"Seoul, South Korea","Seoul, South Korea",https://www.openstreetmap.org/?mlat=37.56668&mlon=126.97829#map=17/37.56668/126.97829,🇰🇷,wydm9qycb8s99jpczu2k,right,"{'northeast': {'lat': 37.7014794, 'lng': 127.1837702}, 'southwest': {'lat': 37.4285424, 'lng': 126.7644328}}",37.5666791,126.9782914
A Coruña,Spain,"A Coruña, Spain","A Coruña, Spain",https://www.openstreetmap.org/?mlat=43.37097&mlon=-8.39594#map=16/43.37097/-8.39594,🇪🇸,ezdn8zqq0qge2d6mhq8j,right,"{'northeast': {'lat': 43.3900162, 'lng': -8.3743767}, 'southwest': {'lat': 43.303237, 'lng': -8.4691619}}",43.3709703,-8.3959425
Alicante,Spain,"Alicante, Spain","Alicante, Spain",https://www.openstreetmap.org/?mlat=38.34364&mlon=-0.48817#map=16/38.34364/-0.48817,🇪🇸,eyzdhuhxbgcmnfxc75g0,right,"{'northeast': {'lat': 38.5370661, 'lng': -0.3750868}, 'southwest': {'lat': 38.1603885, 'lng': -0.656695}}",38.3436365,-0.4881708
Barcelona,Spain,"Barcelona, Spain","Barcelona, Spain",https://www.openstreetmap.org/?mlat=41.38289&mlon=2.17743#map=17/41.38289/2.17743,🇪🇸,sp3e3t98cfe1sj16wgxh,right,"{'northeast': {'lat': 41.4679135, 'lng': 2.2283555}, 'southwest': {'lat': 41.3170353, 'lng': 2.0524977}}",41.3828939,2.1774322
Benetússer,Spain,"Benetússer, Spain","Benetússer, Spain",https://www.openstreetmap.org/?mlat=39.42289&mlon=-0.39748#map=17/39.42289/-0.39748,🇪🇸,ezp8qbwwfpfewmfb2zmm,right,"{'northeast': {'lat': 39.4278, 'lng': -0.3924593}, 'southwest': {'lat': 39.4171127, 'lng': -0.4033991}}",39.4228928,-0.3974783
Bilbao,Spain,"Bilbao, Spain","Bilbao, Spain",https://www.openstreetmap.org/?mlat=43.26300&mlon=-2.93500#map=17/43.26300/-2.93500,🇪🇸,eztyj5yc32n6ph6g462x,right,"{'northeast': {'lat': 43.2901315, 'lng': -2.8802639}, 'southwest': {'lat': 43.2137176, 'lng': -2.9859808}}",43.2630018,-2.9350039
Cádiz,Spain,"Cádiz, Spain","Cádiz, Spain",https://www.openstreetmap.org/?mlat=36.52974&mlon=-6.29290#map=17/36.52974/-6.29290,🇪🇸,ey7xbf19hvg3wsbptm00,right,"{'northeast': {'lat': 36.5454594, 'lng': -6.2250607}, 'southwest': {'lat': 36.4439926, 'lng': -6.3175626}}",36.5297438,-6.2928976
Córdoba,Spain,"Córdoba, Spain","Córdoba, Spain",https://www.openstreetmap.org/?mlat=37.88458&mlon=-4.77601#map=17/37.88458/-4.77601,🇪🇸,eysxe2djwvcfpu9wcz1u,right,"{'northeast': {'lat': 38.0315171, 'lng': -4.3514283}, 'southwest': {'lat': 37.6658228, 'lng': -4.9985994}}",37.8845813,-4.7760138
Emperador,Spain,"Emperador, Spain","Emperador, Spain",https://www.openstreetmap.org/?mlat=39.55406&mlon=-0.33886#map=16/39.55406/-0.33886,🇪🇸,ezpc0295pfygg0wdtgr6,right,"{'northeast': {'lat': 39.5550004, 'lng': -0.3381425}, 'southwest': {'lat': 39.5527176, 'lng': -0.3403937}}",39.5540582,-0.3388611
Fuengirola,Spain,"Fuengirola, Spain","Fuengirola, Spain",https://www.openstreetmap.org/?mlat=36.53884&mlon=-4.62340#map=17/36.53884/-4.62340,🇪🇸,eykxyg9q5j3j2vn74ryt,right,"{'northeast': {'lat': 36.5896933, 'lng': -4.5898352}, 'southwest': {'lat': 36.5190239, 'lng': -4.6366187}}",36.5388398,-4.6233974
L'Hospitalet de Llobregat,Spain,"L'Hospitalet de Llobregat, Spain","L'Hospitalet de Llobregat, Spain",https://www.openstreetmap.org/?mlat=41.35986&mlon=2.09979#map=17/41.35986/2.09979,🇪🇸,sp37rc348swztqj63frm,right,"{'northeast': {'lat': 41.3803364, 'lng': 2.1389866}, 'southwest': {'lat': 41.3351454, 'lng': 2.0864298}}",41.3598601,2.0997927
Las Palmas,Spain,"Las Palmas, Spain","Las Palmas, Spain",https://www.openstreetmap.org/?mlat=27.95800&mlon=-15.60623#map=17/27.95800/-15.60623,🇪🇸,esuzhceghmp0ddeh8n6m,right,"{'northeast': {'lat': 29.4160647, 'lng': -13.3320145}, 'southwest': {'lat': 27.7345839, 'lng': -15.8346547}}",27.9580004,-15.6062305
Madrid,Spain,"Madrid, Spain","Madrid, Spain",https://www.openstreetmap.org/?mlat=40.41670&mlon=-3.70358#map=17/40.41670/-3.70358,🇪🇸,ezjmgtxhk7bdx6e7qdqz,right,"{'northeast': {'lat': 40.430544, 'lng': -3.6904647}, 'southwest': {'lat': 40.4050021, 'lng': -3.7229125}}",40.4167047,-3.7035825
Málaga,Spain,"Málaga, Spain","Málaga, Spain",https://www.openstreetmap.org/?mlat=36.72130&mlon=-4.42164#map=17/36.72130/-4.42164,🇪🇸,eysbgkum06uz95jp0knm,right,"{'northeast': {'lat': 36.8940412, 'lng': -4.2604897}, 'southwest': {'lat': 36.6356619, 'lng': -4.5878887}}",36.7213028,-4.4216366
Mislata,Spain,"Mislata, Spain","Mislata, Spain",https://www.openstreetmap.org/?mlat=39.47514&mlon=-0.41791#map=17/39.47514/-0.41791,🇪🇸,ezp8w6pxmumbe7dtugf7,right,"{'northeast': {'lat': 39.4856625, 'lng': -0.4068959}, 'southwest': {'lat': 39.4669212, 'lng': -0.4334995}}",39.4751444,-0.4179125
Murcia,Spain,"Murcia, Spain","Murcia, Spain",https://www.openstreetmap.org/?mlat=37.99238&mlon=-1.13054#map=17/37.99238/-1.13054,🇪🇸,eyz0nk2c8kvgqyshzmcq,right,"{'northeast': {'lat': 38.1179185, 'lng': -0.8508899}, 'southwest': {'lat': 37.7158719, 'lng': -1.3855482}}",37.9923795,-1.1305431
Palma de Mallorca,Spain,"Palma de Mallorca, Spain","Palma de Mallorca, Spain",https://www.openstreetmap.org/?mlat=39.56958&mlon=2.65007#map=17/39.56958/2.65007,🇪🇸,sp1ch73tx0wv8sg2wxxp,right,"{'northeast': {'lat': 39.6582617, 'lng': 2.9798596}, 'southwest': {'lat': 39.1207284, 'lng': 2.563847}}",39.5695818,2.6500745
Seville,Spain,"Seville, Spain","Seville, Spain",https://www.openstreetmap.org/?mlat=37.38863&mlon=-5.99534#map=17/37.38863/-5.99534,🇪🇸,eyesxw6kd3y70nr8jhzz,right,"{'northeast': {'lat': 37.4529579, 'lng': -5.8191571}, 'southwest': {'lat': 37.3002036, 'lng': -6.0329183}}",37.3886303,-5.9953403
Valencia,Spain,"Valencia, Spain","Valencia, Spain",https://www.openstreetmap.org/?mlat=39.46971&mlon=-0.37634#map=17/39.46971/-0.37634,🇪🇸,ezp8x3jzwy843byuyb4t,right,"{'northeast': {'lat': 39.566609, 'lng': -0.2725205}, 'southwest': {'lat': 39.2784496, 'lng': -0.4325512}}",39.4697065,-0.3763353
Zaragoza,Spain,"Zaragoza, Spain","Zaragoza, Spain",https://www.openstreetmap.org/?mlat=41.65213&mlon=-0.88094#map=17/41.65213/-0.88094,🇪🇸,ezrkgyw92896w52y2gb3,right,"{'northeast': {'lat': 41.9314873, 'lng': -0.6803895}, 'southwest': {'lat': 41.4516625, 'lng': -1.1737289}}",41.6521342,-0.8809428
Colombo,Sri Lanka,"Colombo, Sri Lanka","Colombo, Sri Lanka",https://www.openstreetmap.org/?mlat=6.93886&mlon=79.85420#map=16/6.93886/79.85420,🇱🇰,tc0z3phjc9x8d1n6g1zy,left,"{'northeast': {'lat': 6.9813596, 'lng': 79.8900031}, 'southwest': {'lat': 6.8626355, 'lng': 79.8204584}}",6.9388614,79.8542005
Khartoum,Sudan,"Khartoum, Sudan","Khartoum, Sudan",https://www.openstreetmap.org/?mlat=15.56360&mlon=32.53491#map=17/15.56360/32.53491,🇸🇩,sdz0s370w2ucw4ub2518,right,"{'northeast': {'lat': 15.6168028, 'lng': 32.7122581}, 'southwest': {'lat': 15.3876532, 'lng': 32.4591493}}",15.5635972,32.5349123
Nyala,Sudan,"Nyala, Sudan","Nyala, Sudan",https://www.openstreetmap.org/?mlat=12.28097&mlon=24.77417#map=17/12.28097/24.77417,🇸🇩,sd1tgexvzftfpp3wqzd5,right,"{'northeast': {'lat': 13.1330204, 'lng': 25.7229004}, 'southwest': {'lat': 11.2536802, 'lng': 24.3251305}}",12.2809691,24.7741672
Omdurman,Sudan,"Omdurman, Sudan","Omdurman, Sudan",https://www.openstreetmap.org/?mlat=15.64455&mlon=32.47773#map=17/15.64455/32.47773,🇸🇩,sdz150181upt3d668wny,right,"{'northeast': {'lat': 15.7538452, 'lng': 32.5326633}, 'southwest': {'lat': 15.4770083, 'lng': 32.3018645}}",15.6445536,32.4777311
Gothenburg,Sweden,"Gothenburg, Sweden","Gothenburg, Sweden",https://www.openstreetmap.org/?mlat=57.70723&mlon=11.96702#map=17/57.70723/11.96702,🇸🇪,u6282360gxyen3v27thy,right,"{'northeast': {'lat': 57.8672326, 'lng': 12.1270171}, 'southwest': {'lat': 57.5472326, 'lng': 11.8070171}}",57.7072326,11.9670171
Linköping,Sweden,"Linköping, Sweden","Linköping, Sweden",https://www.openstreetmap.org/?mlat=58.40981&mlon=15.62453#map=17/58.40981/15.62453,🇸🇪,u67h791mvf6mm5ctn5nk,right,"{'northeast': {'lat': 58.5698135, 'lng': 15.7845252}, 'southwest': {'lat': 58.2498135, 'lng': 15.4645252}}",58.4098135,15.6245252
Lund,Sweden,"Lund, Sweden","Lund, Sweden",https://www.openstreetmap.org/?mlat=55.70293&mlon=13.19294#map=16/55.70293/13.19294,🇸🇪,u3ckuhqv1fstznk5vmc7,right,"{'northeast': {'lat': 55.7412932, 'lng': 13.263408}, 'southwest': {'lat': 55.678392, 'lng': 13.1401706}}",55.7029296,13.1929449
Malmö,Sweden,"Malmö, Sweden","Malmö, Sweden",https://www.openstreetmap.org/?mlat=55.60529&mlon=13.00016#map=17/55.60529/13.00016,🇸🇪,u3chrfdkm9gme1791pdf,right,"{'northeast': {'lat': 55.6520233, 'lng': 13.1295052}, 'southwest': {'lat': 55.5479606, 'lng': 12.9109073}}",55.6052931,13.0001566
Stockholm,Sweden,"Stockholm, Sweden","Stockholm, Sweden",https://www.openstreetmap.org/?mlat=59.32512&mlon=18.07109#map=17/59.32512/18.07109,🇸🇪,u6sc7pycygruwef9rvnh,right,"{'northeast': {'lat': 59.4402838, 'lng': 18.2000673}, 'southwest': {'lat': 59.2272559, 'lng': 17.7606917}}",59.3251172,18.0710935
Uppsala,Sweden,"Uppsala, Sweden","Uppsala, Sweden",https://www.openstreetmap.org/?mlat=59.85861&mlon=17.63874#map=17/59.85861/17.63874,🇸🇪,u6ss92ujsw0s8hkre997,right,"{'northeast': {'lat': 60.0186126, 'lng': 17.7987436}, 'southwest': {'lat': 59.6986126, 'lng': 17.4787436}}",59.8586126,17.6387436
Geneva,Switzerland,"Geneva, Switzerland","Geneva, Switzerland",https://www.openstreetmap.org/?mlat=46.20176&mlon=6.14660#map=17/46.20176/6.14660,🇨🇭,u0hqgfgbdpw1njwnktcn,right,"{'northeast': {'lat': 46.231885, 'lng': 6.1758527}, 'southwest': {'lat': 46.1777724, 'lng': 6.1102411}}",46.2017559,6.1466014
Zürich,Switzerland,"Zürich, Switzerland","Zürich, Switzerland",https://www.openstreetmap.org/?mlat=47.37445&mlon=8.54104#map=17/47.37445/8.54104,🇨🇭,u0qjd272htqemhun97w9,right,"{'northeast': {'lat': 47.4346662, 'lng': 8.6254413}, 'southwest': {'lat': 47.3202187, 'lng': 8.4480061}}",47.3744489,8.5410422
Taipei,Taiwan,"Taipei, Taiwan","Taipei, Taiwan",https://www.openstreetmap.org/?mlat=25.03752&mlon=121.56368#map=17/25.03752/121.56368,🇹🇼,wsqqqjzyp5cr5nzdzn8c,right,"{'northeast': {'lat': 25.2102357, 'lng': 121.6659425}, 'southwest': {'lat': 24.9605158, 'lng': 121.4571436}}",25.0375198,121.5636796
Dar es Salaam,Tanzania,"Dar es Salaam, Tanzania","Dar es Salaam, Tanzania",https://www.openstreetmap.org/?mlat=-6.81608&mlon=39.28036#map=17/-6.81608/39.28036,🇹🇿,kygcjz5j6tyhcp4mvxpn,left,"{'northeast': {'lat': -6.5661971, 'lng': 39.9280466}, 'southwest': {'lat': -7.1868448, 'lng': 39.0070295}}",-6.8160837,39.2803583
Mwanza,Tanzania,"Mwanza, Tanzania","Mwanza, Tanzania",https://www.openstreetmap.org/?mlat=-2.51969&mlon=32.90144#map=16/-2.51969/32.90144,🇹🇿,kxx3stq1epmndr97uhdz,left,"{'northeast': {'lat': -2.3596915, 'lng': 33.0614417}, 'southwest': {'lat': -2.6796915, 'lng': 32.7414417}}",-2.5196915,32.9014417
Zanzibar,Tanzania,"Zanzibar, Tanzania","Zanzibar, Tanzania",https://www.openstreetmap.org/?mlat=-6.09997&mlon=39.32095#map=17/-6.09997/39.32095,🇹🇿,kygvqc89hdgzzt3x4wbn,left,"{'northeast': {'lat': -4.8643588, 'lng': 39.8761587}, 'southwest': {'lat': -6.4780572, 'lng': 39.1816556}}",-6.0999709,39.3209535
Bangkok,Thailand,"Bangkok, Thailand","Bangkok, Thailand",https://www.openstreetmap.org/?mlat=13.75249&mlon=100.49351#map=17/13.75249/100.49351,🇹🇭,w4rqnz94h6xkgr80urwb,left,"{'northeast': {'lat': 13.9551693, 'lng': 100.9386039}, 'southwest': {'lat': 13.2191019, 'lng': 100.3278772}}",13.7524938,100.4935089
Chiang Mai,Thailand,"Chiang Mai, Thailand","Chiang Mai, Thailand",https://www.openstreetmap.org/?mlat=18.78828&mlon=98.98588#map=17/18.78828/98.98588,🇹🇭,w5q6ukr3dhvfthrvn9nb,left,"{'northeast': {'lat': 18.9482778, 'lng': 99.1458802}, 'southwest': {'lat': 18.6282778, 'lng': 98.8258802}}",18.7882778,98.9858802
Krabi,Thailand,"Krabi, Thailand","Krabi, Thailand",https://www.openstreetmap.org/?mlat=8.11117&mlon=99.10973#map=16/8.11117/99.10973,🇹🇭,w1qqpk9dbnfcey412g4x,left,"{'northeast': {'lat': 8.6749992, 'lng': 99.3475037}, 'southwest': {'lat': 7.0760849, 'lng': 98.5996448}}",8.1111653,99.1097298
Pattaya,Thailand,"Pattaya, Thailand","Pattaya, Thailand",https://www.openstreetmap.org/?mlat=12.93669&mlon=100.88650#map=16/12.93669/100.88650,🇹🇭,w4r9xep39y6bhft8jrqg,left,"{'northeast': {'lat': 13.0127122, 'lng': 100.9334385}, 'southwest': {'lat': 12.8545326, 'lng': 100.7250728}}",12.9366924,100.8865002
Phuket,Thailand,"Phuket, Thailand","Phuket, Thailand",https://www.openstreetmap.org/?mlat=7.93660&mlon=98.35293#map=16/7.93660/98.35293,🇹🇭,w1mvnhf6j3g2n1gw2tjp,left,"{'northeast': {'lat': 8.2021889, 'lng': 98.4924989}, 'southwest': {'lat': 7.2611826, 'lng': 98.0648897}}",7.9366015,98.3529292
Lomé,Togo,"Lomé, Togo","Lomé, Togo",https://www.openstreetmap.org/?mlat=6.13042&mlon=1.21583#map=17/6.13042/1.21583,🇹🇬,s10fgsj26bgvcbwwmqpb,right,"{'northeast': {'lat': 6.2041066, 'lng': 1.3057378}, 'southwest': {'lat': 6.1123604, 'lng': 1.1754424}}",6.130419,1.215829
Tunis,Tunisia,"Tunis, Tunisia","Tunis, Tunisia",https://www.openstreetmap.org/?mlat=33.84394&mlon=9.40014#map=17/33.84394/9.40014,🇹🇳,snn8tchgppfftqkh6nwm,right,"{'northeast': {'lat': 37.7612052, 'lng': 11.8801133}, 'southwest': {'lat': 30.229061, 'lng': 7.5219807}}",33.8439408,9.400138
Antalya,Turkey,"Antalya, Turkey","Antalya, Turkey",https://www.openstreetmap.org/?mlat=36.88648&mlon=30.70296#map=17/36.88648/30.70296,🇹🇷,swtcfdvpqc35mg439xk9,right,"{'northeast': {'lat': 37.0464752, 'lng': 30.8629585}, 'southwest': {'lat': 36.7264752, 'lng': 30.5429585}}",36.8864752,30.7029585
Istanbul,Turkey,"Istanbul, Turkey","Istanbul, Turkey",https://www.openstreetmap.org/?mlat=41.07660&mlon=29.05250#map=17/41.07660/29.05250,🇹🇷,sxk9tjg2s1w6swxx0n6g,right,"{'northeast': {'lat': 41.671, 'lng': 29.9588048}, 'southwest': {'lat': 40.7376735, 'lng': 27.9708481}}",41.0766019,29.052495
